#CHR	gene_start	gene_stop	GENE_ID	GENE_NAME	z_score	strand	gene_id	pLI	exac_pLI
chr9	104781001	104928237	ENSG00000165029	ABCA1	0.2750168582100548	-	ENSG00000165029	1.4525e-13	0.0016588
chr9	106974970	107102988	ENSG00000230782	RP11-508N12.2	-0.4786050081114258	-			
chr9	108867516	108934116	ENSG00000070061	IKBKAP	0.6155171174306793	-	ENSG00000070061	2.1199e-21	1.2046e-08
chr9	108942568	109013529	ENSG00000119326	CTNNAL1	0.6291924793443805	-	ENSG00000119326	1.737e-10	2.3066e-06
chr9	109015151	109119945	ENSG00000106771	TMEM245	0.2117458784846291	-	ENSG00000106771	3.6257e-06	0.00036224
chr9	110365250	110579880	ENSG00000165124	SVEP1	0.880943143403463	-	ENSG00000165124	0.99995	0.58901
chr9	110873262	111038458	ENSG00000198121	LPAR1	1.18172807775168	-	ENSG00000198121	0.18603	0.001419
chr9	111360691	111484745	ENSG00000136813	KIAA0368	-0.1559634411523372	-	ENSG00000136813	1.0	1.0
chr9	111549721	111599855	ENSG00000106853	PTGR1	1.696966194349946	-	ENSG00000106853	3.5375e-08	0.044277
chr9	112032554	112037730	ENSG00000259953	RP11-4O1.2	-0.6419989168534807	-			
chr9	112040784	112175408	ENSG00000106868	SUSD1	-0.1810385959398595	-	ENSG00000106868	2.169e-13	8.564e-09
chr9	112217715	112333667	ENSG00000119314	PTBP3	0.4457235823541945	-	ENSG00000119314	0.86295	0.97878
chr9	112433815	112487204	ENSG00000230185	C9orf147	0.0805934005644279	-	ENSG00000230185	0.64518	
chr9	112683925	112718236	ENSG00000148153	INIP	-0.4466147258868745	-	ENSG00000148153	0.032654	0.017452
chr9	112964897	113050043	ENSG00000228623	ZNF883	-0.4160796056994661	-			
chr9	113161005	113221361	ENSG00000119321	FKBP15	0.9135183162011024	-	ENSG00000119321	5.551e-12	1.8476e-07
chr9	113255834	113273438	ENSG00000176386	CDC26	-0.1349554786473105	-	ENSG00000176386	0.66035	0.6466
chr9	113313221	113340298	ENSG00000148225	WDR31	-0.2205360002468316	-	ENSG00000148225	1.5482e-09	5.5397e-06
chr9	113386316	113401333	ENSG00000148218	ALAD	0.8134274037630979	-	ENSG00000148218	5.6185e-05	0.06295
chr9	113407234	113410672	ENSG00000148229	POLE3	-0.314467028646484	-	ENSG00000148229	0.030709	0.077745
chr9	114086125	114099291	ENSG00000136883	KIF12	0.0156957973865257	-	ENSG00000136883	4.1596e-12	1.781e-05
chr9	114334155	114394405	ENSG00000106948	AKNA	0.1051507825871453	-	ENSG00000106948	0.00012945	0.028526
chr9	114402079	114505450	ENSG00000095397	WHRN	1.9542429427184989	-	ENSG00000095397	7.6538e-05	0.011088
chr9	115019577	115118257	ENSG00000041982	TNC	4.2756938257336286	-	ENSG00000041982	1.2592e-07	1.4525e-05
chr9	116425224	117415070	ENSG00000148219	ASTN2	0.5218318546158877	-	ENSG00000148219	0.99971	0.98917
chr9	120952334	121050276	ENSG00000106804	C5	-0.1903461598775404	-	ENSG00000106804	8.079e-24	5.6107e-11
chr9	121178136	121223014	ENSG00000119396	RAB14	-0.1332251202803012	-	ENSG00000119396	0.99047	0.97348
chr9	121280767	121285530	ENSG00000235865	GSN-AS1	-0.6908296297978505	-			
chr9	121338987	121370304	ENSG00000148175	STOM	0.8531572257693703	-	ENSG00000148175	2.7047e-05	0.00066992
chr9	121815673	121819452	ENSG00000261534	RP11-244O19.1	-0.1802705298984904	-			
chr9	121821927	122093606	ENSG00000175764	TTLL11	-0.3901633831848171	-	ENSG00000175764	6.2403e-09	0.018232
chr9	122202576	122229626	ENSG00000106852	LHX6	-0.4954118362797605	-	ENSG00000106852	0.96572	0.94853
chr9	122237623	122261508	ENSG00000119446	RBM18	-0.2943489651011852	-	ENSG00000119446	0.00040287	0.03801
chr9	122798388	122828631	ENSG00000136940	PDCL	-0.6284588027554598	-	ENSG00000136940	0.30486	0.31203
chr9	122844555	122905341	ENSG00000056586	RC3H2	-0.2877278302634921	-	ENSG00000056586	1.0	1.0
chr9	122908055	122913330	ENSG00000186130	ZBTB6	-0.5303681984009087	-	ENSG00000186130	0.13693	0.35793
chr9	122915565	122931500	ENSG00000171448	ZBTB26	-0.2087333917062351	-	ENSG00000171448	0.1378	0.015475
chr9	123115763	123268576	ENSG00000165209	STRBP	-0.4536856987951907	-	ENSG00000165209	0.99958	0.9999
chr9	123379653	123930152	ENSG00000119522	DENND1A	-0.3951522213741775	-	ENSG00000119522	0.99976	0.90448
chr9	124857890	124861961	ENSG00000136942	RPL35	-0.3788693662152754	-	ENSG00000136942	0.54892	0.52788
chr9	124878356	124941099	ENSG00000136935	GOLGA1	-0.366908932095357	-	ENSG00000136935	1.4256e-06	0.0061074
chr9	124942607	125143496	ENSG00000173611	SCAI	-0.6555710406775016	-	ENSG00000173611	0.99936	0.99945
chr9	125146572	125189939	ENSG00000119414	PPP6C	-0.1415684831243787	-	ENSG00000119414	0.85535	0.98861
chr9	125234852	125241330	ENSG00000044574	HSPA5	-0.4335794708034171	-	ENSG00000044574	0.77341	0.88569
chr9	125437392	125707234	ENSG00000119487	MAPKAP1	-0.0526084519750266	-	ENSG00000119487	0.99991	0.99974
chr9	127447673	127451405	ENSG00000197958	RPL12	-0.0423885383938134	-	ENSG00000197958	0.053094	0.16436
chr9	127505338	127578989	ENSG00000136830	FAM129B	0.7153712809419119	-	ENSG00000136830	0.016975	0.096703
chr9	128120692	128128462	ENSG00000148334	PTGES2	-0.5079531846116705	-	ENSG00000148334	2.361e-09	2.0724e-05
chr9	128166063	128204383	ENSG00000148337	CIZ1	-0.5609365151259671	-	ENSG00000148337	0.063172	0.9931
chr9	128528900	128552410	ENSG00000228395	RP11-216B9.6	-0.2309315694310418	-			
chr9	128729785	128772414	ENSG00000160445	ZER1	-0.5123836396067877	-	ENSG00000160445	0.99992	0.99877
chr9	128819650	128829821	ENSG00000198917	SPOUT1	0.1326860821063729	-	ENSG00000198917	4.1284e-09	0.10485
chr9	128832941	128882494	ENSG00000171097	KYAT1	-0.7105619149931405	-	ENSG00000171097	1.8743e-12	6.5094e-08
chr9	129007096	129028303	ENSG00000148341	SH3GLB2	0.5186061718200843	-	ENSG00000148341	0.0014857	0.37005
chr9	129094809	129111189	ENSG00000095321	CRAT	2.994701609964353	-	ENSG00000095321	9.4796e-12	3.4579e-07
chr9	129175551	129178262	ENSG00000188483	IER5L	-0.7112115813037699	-	ENSG00000188483	0.55377	0.82927
chr9	129812943	129824134	ENSG00000136827	TOR1A	-0.1239465851876186	-	ENSG00000136827	0.00050557	0.16705
chr9	129827289	129835863	ENSG00000136819	C9orf78	3.7688872967979616	-	ENSG00000136819	1.9212e-05	0.11768
chr9	129887186	130043194	ENSG00000187239	FNBP1	0.0529129527845094	-	ENSG00000187239	0.82844	0.8463
chr9	131258075	131276547	ENSG00000126882	FAM78A	-0.7491002401363793	-	ENSG00000126882	0.37254	0.4808
chr9	131576769	131740074	ENSG00000107263	RAPGEF1	0.6352851797264863	-	ENSG00000107263	0.99995	0.99991
chr9	133097719	133149334	ENSG00000160271	RALGDS	1.7274260319556205	-	ENSG00000160271	0.88814	0.29671
chr9	133250400	133275214	ENSG00000175164	ABO	3.7886774560140752	-			
chr9	133328773	133336398	ENSG00000148296	SURF6	0.5794922273084004	-	ENSG00000148296	6.449e-07	8.1245e-05
chr9	133338322	133348131	ENSG00000148297	MED22	-0.5492790912866795	-	ENSG00000148297	8.0393e-05	0.0063221
chr9	133351754	133356676	ENSG00000148290	SURF1	-0.3071067614957649	-	ENSG00000148290	1.5883e-13	1.0206e-13
chr9	133361448	133376166	ENSG00000148248	SURF4	0.1128185862622188	-	ENSG00000148248	0.60564	0.68642
chr9	133471094	133479137	ENSG00000160326	SLC2A6	-0.4872168282427717	-	ENSG00000160326	6.7106e-06	0.00036666
chr9	133654585	133657313	ENSG00000225756	DBH-AS1	0.2770660207823556	-			
chr9	133663559	133739955	ENSG00000123453	SARDH	0.9061651667893308	-	ENSG00000123453	5.2689e-16	8.1969e-10
chr9	133761893	133992604	ENSG00000160293	VAV2	0.4416164144111281	-	ENSG00000160293	3.1086e-06	0.0025188
chr9	134031585	134068535	ENSG00000169925	BRD3	-0.4872168282427717	-	ENSG00000169925	0.97468	0.76698
chr9	134132241	134135364	ENSG00000273249	LL09NC01-251B2.3	-0.7341817749484617	-			
chr9	135462726	135480777	ENSG00000225361	PPP1R26-AS1	-0.6898406533331544	-			
chr9	135495180	135501698	ENSG00000160345	C9orf116	-0.7129200839967155	-	ENSG00000160345	2.2657e-05	0.010033
chr9	135503278	135506447	ENSG00000226706	RP11-426A6.5	-0.0183850155791317	-			
chr9	135808486	135907228	ENSG00000130559	CAMSAP1	-0.1617461913222295	-	ENSG00000130559	0.99985	0.75366
chr9	135932968	135961380	ENSG00000130560	UBAC1	0.1005609343701189	-	ENSG00000130560	0.0014517	0.86545
chr9	136006536	136095285	ENSG00000148411	NACC2	-0.3393396555696034	-	ENSG00000148411	0.31484	0.13461
chr9	136107807	136109424	ENSG00000260193	RP11-83N9.5	-0.7340022562374685	-			
chr9	136114580	136118863	ENSG00000238227	C9orf69	-0.6021308031204193	-	ENSG00000238227	0.2007	0.49676
chr9	136206332	136245841	ENSG00000165661	QSOX2	-0.4013621229184056	-	ENSG00000165661	9.8463e-08	0.0078306
chr9	136249970	136306901	ENSG00000260220	CCDC187	-0.324244099936245	-			
chr9	136359605	136363789	ENSG00000213221	DNLZ	-0.1271457924861314	-	ENSG00000213221	0.00024737	0.0089416
chr9	136375576	136400168	ENSG00000165684	SNAPC4	-0.0858986180017658	-	ENSG00000165684	2.6507e-29	2.0081e-21
chr9	136401921	136410569	ENSG00000165689	SDCCAG3	0.270351391100998	-	ENSG00000165689	3.6526e-13	1.3777e-07
chr9	136428618	136439823	ENSG00000148384	INPP5E	1.3718145793887246	-	ENSG00000148384	0.0031048	0.38856
chr9	136440095	136477689	ENSG00000148396	SEC16A	0.4921671703539253	-	ENSG00000148396	0.36049	0.68701
chr9	136494443	136545862	ENSG00000148400	NOTCH1	0.0197712958729698	-	ENSG00000148400	1.0	1.0
chr9	136673142	136687423	ENSG00000169692	AGPAT2	0.8775785403965859	-	ENSG00000169692	1.236e-07	0.00015036
chr9	136722028	136728184	ENSG00000233016	SNHG7	2.1980021513526515	-			
chr9	136738166	136742959	ENSG00000187922	LCN10	1.1631139916868174	-	ENSG00000187922	3.0786e-05	0.002128
chr9	136744010	136748528	ENSG00000267206	LCN6	-0.5091052044099427	-	ENSG00000267206	1.9255e-05	2.5525e-05
chr9	137007226	137028922	ENSG00000107331	ABCA2	0.1645522910845123	-	ENSG00000107331	1.0	1.0
chr9	137039469	137046203	ENSG00000107281	NPDC1	0.8780360016779235	-	ENSG00000107281	0.02958	0.7034
chr9	137048097	137054045	ENSG00000054179	ENTPD2	0.0188515966484689	-	ENSG00000054179	1.4578e-14	9.4915e-07
chr9	137250218	137253497	ENSG00000275549	STPG3-AS1	0.7418893500278774	-			
chr9	137447569	137459334	ENSG00000165802	NSMF	-0.5688729465866219	-	ENSG00000165802	0.26482	0.046546
chr9	137459952	137550534	ENSG00000130653	PNPLA7	0.2739017066611276	-	ENSG00000130653	5.3653e-37	6.2282e-27
chr9	137776538	137789235	ENSG00000255585	RP11-188C12.2	-0.1752187312004482	-			
chr10	274189	689668	ENSG00000151240	DIP2C	-0.217036006223977	-	ENSG00000151240	1.0	1.0
chr10	806913	931705	ENSG00000107929	LARP4B	-0.4132360284463074	-	ENSG00000107929	0.99998	0.99989
chr10	1039907	1049170	ENSG00000067064	IDI1	-0.094628159621627	-	ENSG00000067064	3.9769e-05	0.00205
chr10	1177317	1737476	ENSG00000185736	ADARB2	3.1764804206908432	-	ENSG00000185736	0.85603	0.73817
chr10	3137727	3172841	ENSG00000107959	PITRM1	3.0770130948831707	-	ENSG00000107959	5.9266e-21	7.1619e-16
chr10	3775995	3785281	ENSG00000067082	KLF6	1.2868803429483917	-	ENSG00000067082	0.97946	0.92505
chr10	4201140	4243912	ENSG00000233117	LINC00702	-0.0798585132173149	-			
chr10	4987399	5018031	ENSG00000151632	AKR1C2	4.004049891349851	-	ENSG00000151632	6.8956e-11	0.0041032
chr10	5638866	5666595	ENSG00000196372	ASB13	0.0452951936686325	-	ENSG00000196372	6.5212e-10	0.25716
chr10	5765222	5842132	ENSG00000057608	GDI2	0.2212692307753214	-	ENSG00000057608	0.84933	0.98715
chr10	5861616	5889906	ENSG00000134461	ANKRD16	-0.4216643328947777	-	ENSG00000134461	7.4267e-10	2.5777e-06
chr10	5934269	5945900	ENSG00000232807	RP11-536K7.3	-0.4332278808288035	-			
chr10	5948891	5978187	ENSG00000134470	IL15RA	-0.0248211992792246	-	ENSG00000134470	2.332e-06	3.1711e-08
chr10	6427142	6580301	ENSG00000065675	PRKCQ	0.2810145337376528	-	ENSG00000065675	0.2972	0.9676
chr10	7158623	7411486	ENSG00000198879	SFMBT2	0.0480742978140637	-	ENSG00000198879	0.99939	0.99641
chr10	7559269	7666998	ENSG00000123243	ITIH5	1.6948859034998107	-	ENSG00000123243	7.095199999999999e-21	5.6385e-13
chr10	7750961	7787981	ENSG00000151657	KIN	-0.3804342828290966	-	ENSG00000151657	1.0187e-05	0.003222
chr10	11849607	11894700	ENSG00000225778	PROSER2-AS1	0.000370466216295	-			
chr10	11920021	12043170	ENSG00000151461	UPF2	-0.3842344176080213	-	ENSG00000151461	1.0	1.0
chr10	12165412	12195964	ENSG00000165609	NUDT5	0.1773879878463957	-	ENSG00000165609	0.001405	0.0094607
chr10	12896624	13099309	ENSG00000151468	CCDC3	2.49093809824748	-	ENSG00000151468	0.0048709	0.00082191
chr10	13277795	13302412	ENSG00000107537	PHYH	1.1220747802293507	-	ENSG00000107537	2.3792e-06	1.8098e-05
chr10	13643765	14462142	ENSG00000151474	FRMD4A	0.9065017324886142	-	ENSG00000151474	1.0	0.99999
chr10	14518556	14774897	ENSG00000065809	FAM107B	2.088039708425572	-	ENSG00000065809	7.4318e-08	0.00019612
chr10	14819249	14838575	ENSG00000185267	CDNF	-0.6132938749656764	-	ENSG00000185267	6.1335e-07	0.00011103
chr10	15211642	15371062	ENSG00000148468	FAM171A1	-0.4167962898189613	-	ENSG00000148468	0.98528	0.98702
chr10	15513948	15720125	ENSG00000077943	ITGA8	1.3450641153420566	-	ENSG00000077943	6.0785e-13	5.0189e-08
chr10	15778169	15860520	ENSG00000148481	MINDY3	-0.5432430387991084	-	ENSG00000148481	0.011165	0.62969
chr10	16513745	16522005	ENSG00000165985	C1QL3	0.610998943328449	-	ENSG00000165985	0.51567	0.7188
chr10	16590610	16817528	ENSG00000148484	RSU1	0.0292663628243094	-	ENSG00000148484	0.00089071	0.047766
chr10	16823963	17129831	ENSG00000107611	CUBN	0.0875577379425406	-	ENSG00000107611	4.6292e-42	3.0343e-28
chr10	17142253	17202054	ENSG00000107614	TRDMT1	-0.1653149483060074	-	ENSG00000107614	3.5589e-10	1.6724e-06
chr10	17214238	17226898	ENSG00000229124	VIM-AS1	-0.680117621438902	-			
chr10	17233324	17234833	ENSG00000234961	RP11-124N14.3	-0.3032963577053485	-			
chr10	17589031	17617377	ENSG00000165996	HACD1	0.1174983421714847	-	ENSG00000165996	1.2914e-09	0.27808
chr10	18513114	18545560	ENSG00000240291	RP11-499P20.2	0.5505421718235974	-			
chr10	18545651	18659285	ENSG00000241058	NSUN6	-0.2917160966494966	-	ENSG00000241058	4.9452e-19	1.7278e-14
chr10	20070804	20091784	ENSG00000238246	RP11-575A19.2	-0.4386188476777753	-			
chr10	20779972	21174187	ENSG00000078114	NEBL	-0.1461905230209229	-	ENSG00000078114	1.7679e-36	5.7698e-24
chr10	21756536	22003725	ENSG00000136770	DNAJC1	-0.6182032887614963	-	ENSG00000136770	1.3254e-08	1.4221e-08
chr10	22534848	22714555	ENSG00000150867	PIP4K2A	0.1453963293744819	-	ENSG00000150867	0.14155	0.7882
chr10	24583608	24723668	ENSG00000107863	ARHGAP21	-0.3051705023465032	-	ENSG00000107863	1.0	0.99995
chr10	24848606	24952604	ENSG00000099256	PRTFDC1	-0.4453890409096163	-	ENSG00000099256	2.3671e-13	5.2783e-09
chr10	26746798	26861087	ENSG00000136754	ABI1	-0.4054729486502341	-	ENSG00000136754	0.63911	0.63278
chr10	26931205	26944418	ENSG00000283709	LINC00202-1	2.705039103791405	-			
chr10	26991913	27100498	ENSG00000107890	ANKRD26	-0.3458560187510601	-	ENSG00000107890	3.5745e-24	7.0873e-15
chr10	27110111	27154823	ENSG00000136758	YME1L1	-0.2894808585822009	-	ENSG00000136758	0.028988	0.99424
chr10	27195213	27242130	ENSG00000107897	ACBD5	-0.3983686321926656	-	ENSG00000107897	0.006148	0.061646
chr10	27672874	27746060	ENSG00000150051	MKX	-0.0671051221391699	-	ENSG00000150051	0.88427	0.88232
chr10	28050992	28334486	ENSG00000150054	MPP7	0.2672698211391646	-	ENSG00000150054	2.1745e-11	8.5797e-07
chr10	28522651	28532492	ENSG00000254635	WAC-AS1	0.1360190659372677	-			
chr10	29457337	29736781	ENSG00000197321	SVIL	3.524194688036007	-	ENSG00000197321	0.00086302	0.9994
chr10	30302825	30306066	ENSG00000259994	RP11-305E6.4	-0.8812075992518491	-			
chr10	30309800	30374448	ENSG00000107951	MTPAP	-0.3092855123031884	-	ENSG00000107951	0.99904	0.91058
chr10	30820206	31031937	ENSG00000183621	ZNF438	-0.0608795740149141	-	ENSG00000183621	2.6656e-06	3.4556e-05
chr10	32887254	32889311	ENSG00000273038	RP11-479G22.8	-0.7250402729192355	-			
chr10	32900318	33005792	ENSG00000150093	ITGB1	0.1601919018605239	-	ENSG00000150093	0.98208	0.91411
chr10	33177491	33336262	ENSG00000099250	NRP1	1.538878205368794	-	ENSG00000099250	0.98584	0.99604
chr10	34109559	34815325	ENSG00000148498	PARD3	-0.23248568824445	-	ENSG00000148498	0.95577	0.93853
chr10	35008550	35090642	ENSG00000108094	CUL2	-0.4431630078556808	-	ENSG00000108094	1.0	1.0
chr10	35314551	35336401	ENSG00000271335	RP11-324I22.4	-0.5660149824445871	-			
chr10	37802822	37857636	ENSG00000198105	ZNF248	-0.3219443577001965	-	ENSG00000198105	0.32621	0.6857
chr10	38383068	38402916	ENSG00000120555	SEPT7P9	-0.1739819295523251	-			
chr10	42331865	42367974	ENSG00000215146	RP11-313J2.1	-0.277798310319028	-			
chr10	42513509	42552822	ENSG00000234420	ZNF37BP	-0.0703576045217247	-			
chr10	42574184	42638553	ENSG00000196693	ZNF33B	-0.026837061173897	-	ENSG00000196693	1.8817e-06	2.2538e-06
chr10	44370164	44386493	ENSG00000107562	CXCL12	2.162385361162702	-	ENSG00000107562	0.11851	0.11859
chr10	44811023	44959689	ENSG00000224812	TMEM72-AS1	-0.2746758819157533	-			
chr10	44970980	44978810	ENSG00000165507	C10orf10	1.818787978545652	-	ENSG00000165507	0.33608	3.8691e-05
chr10	45002221	45076066	ENSG00000226937	CEP164P1	-0.1924833722951072	-			
chr10	45099486	45154596	ENSG00000232554	RSU1P2	1.482737026802615	-			
chr10	45164227	45181427	ENSG00000227683	RP11-445N18.5	1.7115058615820788	-			
chr10	45454584	45594906	ENSG00000165406	MARCH8	0.6692190459227608	-	ENSG00000165406	5.8689e-07	1.3726e-05
chr10	45825593	45853875	ENSG00000188234	AGAP4	-0.2796049249565513	-	ENSG00000188234		
chr10	45854092	45972154	ENSG00000239883	PARGP1	-0.4346847254415614	-			
chr10	46005087	46030714	ENSG00000266412	NCOA4	-0.417368048894902	-			
chr10	46610473	46652025	ENSG00000165874	FAM35BP	-0.5835256833783239	-			
chr10	47460161	47484158	ENSG00000265190	ANXA8	-0.1861484088867786	-			
chr10	48446033	48656265	ENSG00000128805	ARHGAP22	1.0818080535367738	-	ENSG00000128805	3.4043e-09	0.00072465
chr10	48976553	48993046	ENSG00000233665	RP11-523O18.5	-0.3772436761407234	-			
chr10	49014244	49115509	ENSG00000165633	VSTM4	0.8400912412231233	-	ENSG00000165633	0.033816	0.1554
chr10	49154724	49188585	ENSG00000204161	C10orf128	1.1083538835887017	-	ENSG00000204161	0.0059652	0.045128
chr10	49734642	49762379	ENSG00000197444	OGDHL	0.295989068066182	-	ENSG00000197444	9.6942e-10	3.4692e-05
chr10	49818278	49941998	ENSG00000227345	PARG	-0.4634346891476565	-	ENSG00000227345	0.39209	
chr10	50305585	50624950	ENSG00000198964	SGMS1	-0.250921234086763	-	ENSG00000198964	0.94507	0.89087
chr10	52230741	52314128	ENSG00000236671	PRKG1-AS1	-0.2203198543333967	-			
chr10	56357227	56361275	ENSG00000122952	ZWINT	-0.7762257323685526	-	ENSG00000122952	7.2736e-11	1.3304e-08
chr10	59650760	59736002	ENSG00000165449	SLC16A9	1.0429000569852087	-	ENSG00000165449	0.007078	0.64245
chr10	59736691	59756041	ENSG00000227877	MRLN	-0.5544835452443215	-			
chr10	60026297	60733490	ENSG00000151150	ANK3	0.1772169905206846	-	ENSG00000151150	1.0	1.0
chr10	62183034	62268707	ENSG00000182010	RTKN2	0.003670047018538	-	ENSG00000182010	5.4633e-15	1.3098e-14
chr10	63167220	63521850	ENSG00000171988	JMJD1C	-0.3677443286863564	-	ENSG00000171988	1.0	1.0
chr10	65912517	67696169	ENSG00000183230	CTNNA3	-0.08683170015115	-	ENSG00000183230	1.0225e-12	6.5426e-08
chr10	67921898	68075348	ENSG00000148634	HERC4	-0.5479815740202911	-	ENSG00000148634	0.99961	0.99271
chr10	70098222	70132934	ENSG00000042286	AIFM2	-0.0439772108575597	-	ENSG00000042286	1.1064e-05	1.4122e-07
chr10	70137980	70146676	ENSG00000156521	TYSND1	-0.4604007024672848	-	ENSG00000156521	0.00068197	0.06664
chr10	70147288	70170523	ENSG00000079332	SAR1A	-0.0897517118103339	-	ENSG00000079332	0.37178	0.63017
chr10	70202829	70233911	ENSG00000180817	PPA1	1.4605195021216515	-	ENSG00000180817	1.917e-05	0.0025564
chr10	70298969	70382650	ENSG00000172731	LRRC20	0.1443996265311554	-	ENSG00000172731	0.04387	0.13683
chr10	70432314	70447951	ENSG00000156574	NODAL	-0.599036825336257	-	ENSG00000156574	0.97028	0.94721
chr10	70597347	70602775	ENSG00000180644	PRF1	-0.6834852935055962	-	ENSG00000180644	5.4875e-06	1.3981e-07
chr10	70882279	70888784	ENSG00000166228	PCBD1	-0.1383784191607975	-	ENSG00000166228	0.00033216	0.0010944
chr10	71747558	71773498	ENSG00000107738	VSIR	1.4080418472521623	-	ENSG00000107738	0.76097	0.38598
chr10	71816297	71851375	ENSG00000197746	PSAP	1.2328308928393457	-	ENSG00000197746	0.99051	0.95004
chr10	72059034	72089032	ENSG00000107742	SPOCK2	2.8905013929828893	-	ENSG00000107742	0.24144	0.88128
chr10	72367326	72626191	ENSG00000107745	MICU1	-0.3835766856680948	-	ENSG00000107745	1.9344e-13	1.6785e-10
chr10	75094431	75109221	ENSG00000079393	DUSP13	0.4875614280957629	-	ENSG00000079393	1.132e-05	9.9945e-08
chr10	76869600	77638369	ENSG00000156113	KCNMA1	0.9661926259292316	-	ENSG00000156113	0.99731	0.99922
chr10	78943327	79067895	ENSG00000224596	ZMIZ1-AS1	-0.437967981866637	-			
chr10	79382324	79445627	ENSG00000165424	ZCCHC24	0.3553172820689475	-	ENSG00000165424	0.942	0.47355
chr10	79663087	79825782	ENSG00000225484	NUTM2B-AS1	0.9056728056603444	-			
chr10	79937739	79982614	ENSG00000133661	SFTPD	0.9434539781124494	-	ENSG00000133661	7.4927e-05	0.24036
chr10	80046859	80078912	ENSG00000230091	TMEM254-AS1	0.4639078901766572	-			
chr10	80150888	80205572	ENSG00000122359	ANXA11	1.9399469473145816	-	ENSG00000122359	4.7001e-10	3.4582e-06
chr10	80271819	80289684	ENSG00000151224	MAT1A	1.3759950337759266	-	ENSG00000151224	0.00080978	0.75413
chr10	84220494	84225589	ENSG00000204033	LRIT2	-0.6808447712600533	-	ENSG00000204033	4.2214e-09	1.8279e-09
chr10	86435255	86521815	ENSG00000062650	WAPL	-0.476329345796925	-	ENSG00000062650	1.0	1.0
chr10	86749753	86756298	ENSG00000272631	RP11-359E3.4	-0.287163864692708	-			
chr10	86935539	86957863	ENSG00000173269	MMRN2	-0.2566498818644692	-	ENSG00000173269	4.8869e-11	2.4898e-10
