CHR	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	count_fdr_0p1	pctile_fdr_0p1	z_score	ens_version	status
11	ENSG00000070985	TRPM5	2404833	2423045	66	7	0.106060606	-0.167930843	13	autosome
11	ENSG00000110628	SLC22A18	2899790	2925246	253	137	0.541501976	2.699674018	13	autosome
11	ENSG00000181649	PHLDA2	2928272	2929455	139	25	0.179856115	0.318050451	5	autosome
11	ENSG00000205531	NAP1L4	2944430	2992377	228	18	0.078947368	-0.346485426	12	autosome
11	ENSG00000110619	CARS	3000921	3057613	225	24	0.106666667	-0.163939623	17	autosome
11	ENSG00000021762	OSBPL5	3087115	3165770	271	70	0.258302583	0.834660695	19	autosome
11	ENSG00000223756	TSSC2	3380960	3408978	235	94	0.4	1.767810895	6	autosome
11	ENSG00000166492	FAM86GP	3410351	3422496	226	26	0.115044248	-0.108768953	9	autosome
11	ENSG00000255367	RP13-726E6.2	3429757	3581211	254	89	0.350393701	1.44112796	2	autosome
11	ENSG00000254757	RP13-726E6.1	3469318	3531328	210	54	0.257142857	0.827023305	1	autosome
11	ENSG00000167311	ART5	3638502	3642316	72	8	0.111111111	-0.134670676	13	autosome
11	ENSG00000110713	NUP98	3671082	3797792	223	16	0.071748879	-0.393891173	15	autosome
11	ENSG00000148985	PGAP2	3797818	3826371	247	21	0.085020243	-0.306492431	19	autosome
11	ENSG00000132109	TRIM21	4384896	4393696	187	12	0.064171123	-0.443794584	9	autosome
11	ENSG00000196565	HBG2	5253189	5645789	279	48	0.172043011	0.266597149	13	autosome
11	ENSG00000239920	AC015691.13	5572321	5624896	263	38	0.144486692	0.08512465	1	autosome
11	ENSG00000121236	TRIM6	5596108	5612958	240	34	0.141666667	0.066553336	20	autosome
11	ENSG00000132256	TRIM5	5663556	5938619	262	95	0.36259542	1.521482541	18	autosome
11	ENSG00000132274	TRIM22	5689688	5736516	251	84	0.334661355	1.337522388	15	autosome
11	ENSG00000051009	FAM160A2	6211334	6234711	222	21	0.094594595	-0.243440412	10	autosome
11	ENSG00000170955	PRKCDBP	6318945	6320647	161	57	0.354037267	1.465122714	9	autosome
11	ENSG00000110171	TRIM3	6448613	6474459	198	13	0.065656566	-0.434012182	19	autosome
11	ENSG00000132254	ARFIP2	6474682	6481446	171	9	0.052631579	-0.519788403	12	autosome
11	ENSG00000132286	TIMM10B	6481479	6484679	170	17	0.1	-0.207843044	11	autosome
11	ENSG00000254595	CTD-2010I16.1	6488185	6489377	167	5	0.02994012	-0.669223305	1	autosome
11	ENSG00000179532	DNHD1	6497295	6572022	266	32	0.120300752	-0.074152176	12	autosome
11	ENSG00000132275	RRP8	6595074	6603620	206	7	0.033980583	-0.642614785	10	autosome
11	ENSG00000166333	ILK	6603707	6610841	213	43	0.201877934	0.46307543	13	autosome
11	ENSG00000166337	TAF10	6610874	6612667	182	8	0.043956044	-0.576921252	9	autosome
11	ENSG00000254641	RP11-732A19.2	6608666	6610135	183	26	0.142076503	0.069252317	1	autosome
11	ENSG00000166340	TPP1	6612762	6619366	173	20	0.115606936	-0.105063359	15	autosome
11	ENSG00000166341	DCHS1	6621322	6655854	177	22	0.124293785	-0.047856002	7	autosome
11	ENSG00000255410	RP11-732A19.6	6631407	6635208	114	2	0.01754386	-0.750859039	1	autosome
11	ENSG00000149054	ZNF215	6927661	6988930	173	14	0.080924855	-0.333462659	15	autosome
11	ENSG00000170743	SYT9	7238777	7469042	267	94	0.352059925	1.452100902	16	autosome
11	ENSG00000251364	CTD-2516F10.2	7427265	7512515	269	89	0.330855019	1.312455712	6	autosome
11	ENSG00000183801	OLFML1	7485387	7511377	197	61	0.30964467	1.172774683	7	autosome
11	ENSG00000166387	PPFIBP2	7513297	7657127	259	63	0.243243243	0.735487215	11	autosome
11	ENSG00000166394	CYB5R2	7665099	7677222	206	100	0.485436893	2.330456677	14	autosome
11	ENSG00000254951	RP11-494M8.4	7754392	7905955	143	6	0.041958042	-0.590079121	7	autosome
11	ENSG00000175390	EIF3F	7970250	8001862	191	23	0.120418848	-0.073374451	13	autosome
11	ENSG00000166402	TUB	8019243	8106092	234	63	0.269230769	0.906628409	8	autosome
11	ENSG00000166405	RIC3	8106112	8169055	161	40	0.248447205	0.769757973	14	autosome
11	ENSG00000166407	LMO1	8224303	8268716	123	14	0.113821138	-0.116823757	13	autosome
11	ENSG00000130413	STK33	8391867	8594289	205	37	0.180487805	0.322210452	15	autosome
11	ENSG00000166436	TRIM66	8612036	8671866	216	22	0.101851852	-0.195647649	15	autosome
11	ENSG00000166441	RPL27A	8682410	8714759	210	83	0.395238095	1.736451309	12	autosome
11	ENSG00000212607	SNORA3B	8685438	8685569	69	2	0.028985507	-0.675509918	1	autosome
11	ENSG00000166444	ST5	8693350	8910951	204	8	0.039215686	-0.60813894	18	autosome
11	ENSG00000166452	AKIP1	8911138	8920075	200	20	0.1	-0.207843044	11	autosome
11	ENSG00000175348	TMEM9B	8947293	8964674	194	13	0.067010309	-0.425097085	10	autosome
11	ENSG00000254860	TMEM9B-AS1	8964773	8977527	203	30	0.147783251	0.106834184	5	autosome
11	ENSG00000175352	NRIP3	8980575	9004049	184	5	0.027173913	-0.687440196	10	autosome
11	ENSG00000175356	SCUBE2	9020390	9138114	229	70	0.305676856	1.146644591	12	autosome
11	ENSG00000184014	DENND5A	9138824	9265390	202	15	0.074257426	-0.377371105	7	autosome
11	ENSG00000166471	TMEM41B	9280653	9314780	196	20	0.102040816	-0.194403221	10	autosome
11	ENSG00000166483	WEE1	9573680	9593457	203	36	0.177339901	0.301479893	10	autosome
11	ENSG00000133789	SWAP70	9664076	9752991	201	35	0.174129353	0.280336785	14	autosome
11	ENSG00000246273	SBF2-AS1	9758291	9811319	210	21	0.1	-0.207843044	6	autosome
11	ENSG00000133812	SBF2	9778666	10294207	255	29	0.11372549	-0.117453648	15	autosome
11	ENSG00000133805	AMPD3	10308312	10507579	271	52	0.191881919	0.397246539	15	autosome
11	ENSG00000110315	RNF141	10511677	10541230	213	61	0.286384977	1.019597666	6	autosome
11	ENSG00000177112	MRVI1-AS1	10541271	10599932	235	62	0.263829787	0.871060171	7	autosome
11	ENSG00000247271	ZBED5-AS1	10858796	10906802	180	37	0.205555556	0.487294453	6	autosome
11	ENSG00000250041	CTD-2003C8.2	10884884	10899322	7	0	0	-0.866394357	2	autosome
11	ENSG00000254401	RP11-179A10.1	11117853	11183611	64	8	0.125	-0.043205216	1	autosome
11	ENSG00000110328	GALNT18	11270875	11622005	271	123	0.453874539	2.122602377	5	autosome
11	ENSG00000170242	USP47	11841422	11959323	211	34	0.161137441	0.194778375	17	autosome
11	ENSG00000050165	DKK3	11963105	12009769	250	106	0.424	1.92586321	17	autosome
11	ENSG00000133816	MICAL2	12094007	12263789	274	137	0.5	2.426362208	13	autosome
11	ENSG00000133808	MICALCL	12276079	12359144	172	13	0.075581395	-0.368652086	4	autosome
11	ENSG00000197702	PARVA	12377184	12530801	264	13	0.049242424	-0.542107726	11	autosome
11	ENSG00000187079	TEAD1	12674590	12944483	261	19	0.072796935	-0.386989187	16	autosome
11	ENSG00000189431	RASSF10	13009576	13012106	70	3	0.042857143	-0.58415808	7	autosome
11	ENSG00000133794	ARNTL	13276651	13387266	221	16	0.07239819	-0.389615126	17	autosome
11	ENSG00000148925	BTBD10	13388000	13463297	168	13	0.077380952	-0.356801079	10	autosome
11	ENSG00000197601	FAR1	13668669	13732346	218	18	0.082568807	-0.322636392	12	autosome
11	ENSG00000262655	SPON1	13962688	14267884	261	82	0.314176245	1.202617431	3	autosome
11	ENSG00000254418	RP11-21L19.1	14262975	14273691	114	55	0.48245614	2.31082689	1	autosome
11	ENSG00000129083	COPB1	14443439	14500027	181	8	0.044198895	-0.575321953	12	autosome
11	ENSG00000129084	PSMA1	14504873	14643635	208	25	0.120192308	-0.074866337	17	autosome
11	ENSG00000152270	PDE3B	14643722	14872044	168	14	0.083333333	-0.317601596	8	autosome
11	ENSG00000186104	CYP2R1	14877439	14892252	171	7	0.040935673	-0.596811948	10	autosome
11	ENSG00000188487	INSC	15112423	15247208	190	15	0.078947368	-0.346485426	11	autosome
11	ENSG00000110693	SOX6	15966448	16739591	262	14	0.053435115	-0.514496709	17	autosome
11	ENSG00000110696	C11orf58	16613131	16756881	200	10	0.05	-0.5371187	9	autosome
11	ENSG00000166689	PLEKHA7	16777316	17014443	265	43	0.162264151	0.20219834	15	autosome
11	ENSG00000260196	RP1-239B22.5	17380648	17383531	137	7	0.051094891	-0.529908285	1	autosome
11	ENSG00000006071	ABCC8	17392884	17476845	248	81	0.326612903	1.284519206	12	autosome
11	ENSG00000129159	KCNC1	17734773	17856804	238	11	0.046218487	-0.562021901	7	autosome
11	ENSG00000129158	SERGEF	17788047	18013162	259	24	0.092664093	-0.256153758	10	autosome
11	ENSG00000129167	TPH1	18017563	18042426	95	0	0	-0.866394357	9	autosome
11	ENSG00000134339	SAA2	18239222	18248643	144	48	0.333333333	1.328776686	8	autosome
11	ENSG00000134333	LDHA	18394387	18408425	176	110	0.625	3.249551349	13	autosome
11	ENSG00000256006	AC084117.3	18405608	18406731	129	10	0.07751938	-0.355889463	1	autosome
11	ENSG00000074319	TSG101	18468335	18527232	197	11	0.055837563	-0.49867535	12	autosome
11	ENSG00000247595	SPTY2D1-AS1	18588780	18610255	215	9	0.041860465	-0.590721714	4	autosome
11	ENSG00000179119	SPTY2D1	18606400	18634791	183	11	0.06010929	-0.470543841	14	autosome
11	ENSG00000177054	ZDHHC13	19117098	19176415	214	16	0.074766355	-0.374019544	13	autosome
11	ENSG00000166833	NAV2	19350723	20121598	277	43	0.155234657	0.155905515	19	autosome
11	ENSG00000109854	HTATIP2	20363684	20383783	181	21	0.116022099	-0.102329298	13	autosome
11	ENSG00000185238	PRMT3	20387529	20509294	80	4	0.05	-0.5371187	12	autosome
11	ENSG00000148935	GAS2	22666582	22813055	208	25	0.120192308	-0.074866337	10	autosome
11	ENSG00000198168	SVIP	22813798	22830299	174	12	0.068965517	-0.412221038	8	autosome
11	ENSG00000129151	BBOX1	27040724	27127809	172	24	0.139534884	0.052514452	8	autosome
11	ENSG00000254560	BBOX1-AS1	27047185	27220113	172	20	0.11627907	-0.100637016	5	autosome
11	ENSG00000205213	LGR4	27365960	27472775	216	25	0.115740741	-0.104182189	13	autosome
11	ENSG00000148943	LIN7C	27494575	27506773	173	14	0.080924855	-0.333462659	11	autosome
11	ENSG00000245573	BDNF-AS	27506837	27698174	175	13	0.074285714	-0.37718481	7	autosome
11	ENSG00000176697	BDNF	27654892	27722058	167	11	0.065868263	-0.432618043	18	autosome
11	ENSG00000152219	ARL14EP	30323050	30338227	224	15	0.066964286	-0.425400174	4	autosome
11	ENSG00000066382	MPPED2	30384492	30586872	233	20	0.08583691	-0.30111426	16	autosome
11	ENSG00000049449	RCN1	31816383	32105755	192	34	0.177083333	0.29979026	8	autosome
11	ENSG00000183242	WT1-AS	32435630	32458769	144	24	0.166666667	0.231191165	11	autosome
11	ENSG00000121690	DEPDC7	33015863	33033582	182	23	0.126373626	-0.034159181	10	autosome
11	ENSG00000176148	TCP11L1	33039416	33105943	230	28	0.12173913	-0.064679715	15	autosome
11	ENSG00000213713	PIGCP1	33075565	33076148	144	14	0.097222222	-0.226136136	3	autosome
11	ENSG00000280798	LINC00294	33076460	33079454	131	9	0.06870229	-0.413954524	1	autosome
11	ENSG00000176102	CSTF3	33084583	33162371	195	17	0.087179487	-0.2922727	11	autosome
11	ENSG00000110422	HIPK3	33256671	33357023	186	19	0.102150538	-0.19368065	11	autosome
11	ENSG00000255202	RP4-541C22.5	33665219	33696701	174	8	0.045977011	-0.563612144	1	autosome
11	ENSG00000135363	LMO2	33858575	33892289	181	33	0.182320442	0.334279308	11	autosome
11	ENSG00000135372	NAT10	34105601	34147670	122	2	0.016393443	-0.758435125	8	autosome
11	ENSG00000166016	ABTB2	34150987	34358008	153	4	0.026143791	-0.694224079	5	autosome
11	ENSG00000121691	CAT	34438924	34472062	202	83	0.410891089	1.839534305	4	autosome
11	ENSG00000135374	ELF5	34478792	34513805	123	23	0.18699187	0.365043058	9	autosome
11	ENSG00000135373	EHF	34621092	34661057	209	13	0.062200957	-0.456769138	12	autosome
11	ENSG00000149089	APIP	34853093	34916499	213	119	0.558685446	2.812835983	12	autosome
11	ENSG00000110435	PDHX	34915828	35020591	225	51	0.226666667	0.626321952	11	autosome
11	ENSG00000026508	CD44	35138869	35232402	267	130	0.486891386	2.340035257	17	autosome
11	ENSG00000110436	SLC1A2	35251205	35420063	180	43	0.238888889	0.706811557	11	autosome
11	ENSG00000149090	PAMR1	35431822	35530300	237	75	0.316455696	1.217628785	11	autosome
11	ENSG00000179431	FJX1	35618418	35620868	88	5	0.056818182	-0.492217475	6	autosome
11	ENSG00000166326	TRIM44	35662804	35818007	207	12	0.057971014	-0.48462548	6	autosome
11	ENSG00000179241	LDLRAD3	35943980	36232136	263	19	0.072243346	-0.390634853	12	autosome
11	ENSG00000110442	COMMD9	36269283	36289449	180	8	0.044444444	-0.573704885	11	autosome
11	ENSG00000135362	PRR5L	36296287	36465204	263	32	0.121673004	-0.065115193	13	autosome
11	ENSG00000175104	TRAF6	36487026	36510272	168	11	0.06547619	-0.435200045	14	autosome
11	ENSG00000166181	API5	43311962	43344529	191	12	0.062827225	-0.452644841	12	autosome
11	ENSG00000254907	RP11-484D2.2	43328893	43359296	183	9	0.049180328	-0.542516662	1	autosome
11	ENSG00000052841	TTC17	43358931	43494933	221	12	0.054298643	-0.508809934	14	autosome
11	ENSG00000149084	HSD17B12	43680679	43855305	217	50	0.230414747	0.651004982	12	autosome
11	ENSG00000246250	RP11-613D13.5	43829708	43880726	257	43	0.167315175	0.235461925	2	autosome
11	ENSG00000283375	RP11-613D13.10	43855912	43856404	128	18	0.140625	0.059693427	1	autosome
11	ENSG00000166199	ALKBH3	43880810	43920266	219	15	0.068493151	-0.415331814	12	autosome
11	ENSG00000244926	ALKBH3-AS1	43909291	43920944	171	9	0.052631579	-0.519788403	6	autosome
11	ENSG00000254409	RP11-613D13.4	43921058	44001157	187	102	0.545454545	2.725703714	1	autosome
11	ENSG00000187479	C11orf96	43925341	43943786	163	109	0.668711656	3.537415037	5	autosome
11	ENSG00000244953	RP11-613D13.8	43943883	43947206	113	5	0.044247788	-0.574999971	1	autosome
11	ENSG00000110455	ACCS	44065924	44084214	223	61	0.273542601	0.935024033	13	autosome
11	ENSG00000151348	EXT2	44095548	44245429	209	19	0.090909091	-0.267711345	13	autosome
11	ENSG00000052850	ALX4	44260443	44310166	152	5	0.032894737	-0.649765636	5	autosome
11	ENSG00000085117	CD82	44564426	44620363	241	79	0.32780083	1.292342312	11	autosome
11	ENSG00000157570	TSPAN18	44726464	44932347	249	70	0.281124498	0.984954716	11	autosome
11	ENSG00000175274	TP53I11	44885902	44951306	231	89	0.385281385	1.670881264	18	autosome
11	ENSG00000019485	PRDM11	45095805	45235110	221	18	0.081447964	-0.330017722	13	autosome
11	ENSG00000254664	CTD-2560E9.3	45215814	45235292	194	8	0.041237113	-0.594826805	1	autosome
11	ENSG00000019505	SYT13	45240300	45286319	154	50	0.324675325	1.271759257	7	autosome
11	ENSG00000175264	CHST1	45648876	45665622	165	31	0.187878788	0.370883867	7	autosome
11	ENSG00000205106	DKFZp779M0652	45771431	45772358	94	3	0.031914894	-0.656218406	4	autosome
11	ENSG00000181830	SLC35C1	45804071	45813015	212	27	0.127358491	-0.027673345	8	autosome
11	ENSG00000121680	PEX16	45909668	45918812	129	4	0.031007752	-0.662192399	15	autosome
11	ENSG00000157613	CREB3L1	46277660	46321422	161	3	0.01863354	-0.743682932	10	autosome
11	ENSG00000149091	DGKZ	46332904	46380554	141	10	0.070921986	-0.399336688	15	autosome
11	ENSG00000175224	ATG13	46617526	46674818	135	7	0.051851852	-0.524923306	16	autosome
11	ENSG00000175220	ARHGAP1	46677079	46700599	150	7	0.046666667	-0.559070411	11	autosome
11	ENSG00000175216	CKAP5	46743047	46846308	139	8	0.057553957	-0.487372019	14	autosome
11	ENSG00000247675	LRP4-AS1	46846411	46874396	191	41	0.214659686	0.547249823	6	autosome
11	ENSG00000134569	LRP4	46856867	46918642	196	38	0.193877551	0.410388801	9	autosome
11	ENSG00000149179	C11orf49	46936688	47164298	202	13	0.064356436	-0.442574205	13	autosome
11	ENSG00000149182	ARFGAP2	47164385	47177125	221	11	0.049773756	-0.538608636	14	autosome
11	ENSG00000270060	RP11-390K5.6	47168280	47169563	169	10	0.059171598	-0.476719024	1	autosome
11	ENSG00000165912	PACSIN3	47177524	47186443	161	8	0.049689441	-0.539163891	15	autosome
11	ENSG00000066336	SPI1	47354859	47378576	213	9	0.042253521	-0.588133239	11	autosome
11	ENSG00000255197	RP11-750H9.5	47383147	47409190	57	3	0.052631579	-0.519788403	5	autosome
11	ENSG00000165915	SLC39A13	47407131	47416501	218	20	0.091743119	-0.26221884	13	autosome
11	ENSG00000165916	PSMC3	47418768	47426473	173	4	0.023121387	-0.714128157	8	autosome
11	ENSG00000110536	PTPMT1	47565796	47572196	28	0	0	-0.866394357	13	autosome
11	ENSG00000109919	MTCH2	47617314	47642623	116	8	0.068965517	-0.412221038	9	autosome
11	ENSG00000109920	FNBP4	47716516	47767443	201	11	0.054726368	-0.505993141	12	autosome
11	ENSG00000030066	NUP160	47778086	47848555	185	7	0.037837838	-0.617212779	13	autosome
11	ENSG00000149177	PTPRJ	47980557	48170841	198	12	0.060606061	-0.467272349	12	autosome
11	ENSG00000149115	TNKS1BP1	57299637	57324952	176	29	0.164772727	0.218718602	13	autosome
11	ENSG00000134802	SLC43A3	57406953	57427580	215	47	0.218604651	0.573229443	17	autosome
11	ENSG00000156587	UBE2L6	57551655	57568284	152	13	0.085526316	-0.303159681	15	autosome
11	ENSG00000149131	SERPING1	57597386	57614853	157	19	0.121019108	-0.06942143	15	autosome
11	ENSG00000198561	CTNND1	57753242	57819546	186	15	0.080645161	-0.335304588	13	autosome
11	ENSG00000110031	LPXN	58526870	58578220	180	12	0.066666667	-0.427360148	12	autosome
11	ENSG00000186660	ZFP91	58579110	58621042	177	13	0.073446328	-0.382712602	14	autosome
11	ENSG00000242689	CNTF	58622672	58625733	47	2	0.042553191	-0.586159756	2	autosome
11	ENSG00000280010	AP001350.4	58627434	58628528	60	4	0.066666667	-0.427360148	1	autosome
11	ENSG00000110042	DTX4	59171429	59208509	183	53	0.289617486	1.040885402	7	autosome
11	ENSG00000197629	MPEG1	59208587	59212951	182	21	0.115384615	-0.106527457	5	autosome
11	ENSG00000166927	MS4A7	60378481	60395951	198	95	0.47979798	2.293321539	12	autosome
11	ENSG00000166928	MS4A14	60396013	60417756	137	21	0.153284672	0.14306386	10	autosome
11	ENSG00000013725	CD6	60971679	61020377	209	16	0.076555024	-0.362240242	14	autosome
11	ENSG00000167986	DDB1	61299450	61342573	65	3	0.046153846	-0.562447597	13	autosome
11	ENSG00000134780	DAGLA	61680432	61746492	218	17	0.077981651	-0.352845168	9	autosome
11	ENSG00000124920	MYRF	61752648	61788518	192	14	0.072916667	-0.386200691	13	autosome
11	ENSG00000134825	TMEM258	61768500	61792636	188	15	0.079787234	-0.34095448	15	autosome
11	ENSG00000168496	FEN1	61792802	61797244	123	7	0.056910569	-0.491609057	3	autosome
11	ENSG00000149485	FADS1	61799624	61829318	141	64	0.453900709	2.122774723	18	autosome
11	ENSG00000221968	FADS3	61873518	61892051	173	19	0.10982659	-0.143129909	8	autosome
11	ENSG00000167994	RAB3IL1	61897300	61920269	218	25	0.114678899	-0.111174961	11	autosome
11	ENSG00000149503	INCENP	62123972	62153163	212	74	0.349056604	1.43232249	12	autosome
11	ENSG00000162174	ASRGL1	62337447	62393412	215	55	0.255813953	0.818271793	12	autosome
11	ENSG00000124942	AHNAK	62433541	62556235	167	20	0.119760479	-0.07771015	13	autosome
11	ENSG00000089597	GANAB	62624825	62646726	142	8	0.056338028	-0.495379533	16	autosome
11	ENSG00000214756	METTL12	62665308	62668108	115	4	0.034782609	-0.637333031	7	autosome
11	ENSG00000168002	POLR2G	62761543	62766710	103	11	0.106796117	-0.16308713	11	autosome
11	ENSG00000162227	TAF6L	62775649	62787342	25	0	0	-0.866394357	7	autosome
11	ENSG00000168569	TMEM223	62771628	62792021	128	4	0.03125	-0.660597072	7	autosome
11	ENSG00000185475	TMEM179B	62787414	62789970	134	3	0.02238806	-0.718957496	10	autosome
11	ENSG00000162231	NXF1	62792122	62806302	136	16	0.117647059	-0.091628106	13	autosome
11	ENSG00000162236	STX5	62806896	62832088	46	4	0.086956522	-0.293741041	11	autosome
11	ENSG00000133316	WDR74	62832910	62841618	108	18	0.166666667	0.231191165	15	autosome
11	ENSG00000255717	SNHG1	62851987	62855914	129	33	0.255813953	0.818271793	6	autosome
11	ENSG00000133317	LGALS12	63506083	63516774	80	3	0.0375	-0.619437615	14	autosome
11	ENSG00000176485	PLA2G16	63573194	63616883	165	45	0.272727273	0.929654678	11	autosome
11	ENSG00000168005	C11orf84	63813387	63827718	174	5	0.028735632	-0.677155474	8	autosome
11	ENSG00000072518	MARK2	63838927	63911019	146	7	0.047945205	-0.550650577	20	autosome
11	ENSG00000110583	NAA40	63938993	63957328	170	14	0.082352941	-0.324057982	12	autosome
11	ENSG00000176340	COX8A	63974606	63976543	100	2	0.02	-0.734684094	3	autosome
11	ENSG00000167770	OTUB1	63985852	64001811	146	13	0.089041096	-0.280013051	11	autosome
11	ENSG00000133315	MACROD1	63998557	64166061	246	20	0.081300813	-0.330986785	10	autosome
11	ENSG00000126500	FLRT1	64103187	64119141	189	11	0.058201058	-0.483110524	3	autosome
11	ENSG00000168439	STIP1	64185271	64204543	172	7	0.040697674	-0.598379288	16	autosome
11	ENSG00000149781	FERMT3	64206677	64223798	184	4	0.02173913	-0.723231028	12	autosome
11	ENSG00000149743	TRPT1	64223886	64225870	110	51	0.463636364	2.186889003	13	autosome
11	ENSG00000149782	PLCB3	64251522	64269150	212	14	0.066037736	-0.43150198	11	autosome
11	ENSG00000173264	GPR137	64270337	64289500	143	8	0.055944056	-0.497974042	14	autosome
11	ENSG00000173113	TRMT112	64316743	64318084	134	18	0.134328358	0.01822681	6	autosome
11	ENSG00000168071	CCDC88B	64340222	64357534	228	75	0.328947368	1.299892857	21	autosome
11	ENSG00000162302	RPS6KA4	64359147	64372215	171	11	0.064327485	-0.442764857	12	autosome
11	ENSG00000110076	NRXN2	64606173	64723188	118	12	0.101694915	-0.196681157	18	autosome
11	ENSG00000237410	AP001092.4	64646398	64659681	72	1	0.013888889	-0.774928897	1	autosome
11	ENSG00000168066	SF1	64764605	64778786	93	4	0.043010753	-0.58314648	20	autosome
11	ENSG00000133895	MEN1	64803509	64811294	156	6	0.038461538	-0.61310539	14	autosome
11	ENSG00000171219	CDC42BPG	64823386	64844569	170	7	0.041176471	-0.595226169	8	autosome
11	ENSG00000110047	EHD1	64851641	64888296	201	42	0.208955224	0.509683013	17	autosome
