CHR	GENE_ID.v2	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	z_score
1	ENSG00000197915	ENSG00000197915.5	HRNR	152212081	152224193	218	0.040513929
1	ENSG00000143631	ENSG00000143631.10	FLG	152302174	152325203	261	2.788491881
1	ENSG00000143536	ENSG00000143536.7	CRNN	152409242	152414263	111	1.291065841
1	ENSG00000169474	ENSG00000169474.4	SPRR1A	152985230	152985500	182	3.056535326
1	ENSG00000163209	ENSG00000163209.14	SPRR3	153001746	153003856	368	3.068335755
1	ENSG00000169469	ENSG00000169469.8	SPRR1B	153031201	153032900	170	5.186250274
1	ENSG00000163216	ENSG00000163216.6	SPRR2D	153039724	153041931	194	4.193962178
1	ENSG00000189334	ENSG00000189334.8	S100A14	153614254	153616986	421	4.512067492
1	ENSG00000189171	ENSG00000189171.14	S100A13	153618786	153631360	474	0.687274647
1	ENSG00000160678	ENSG00000160678.11	S100A1	153627925	153632033	530	2.518263714
1	ENSG00000160679	ENSG00000160679.12	CHTOP	153634110	153646306	494	0.013645933
1	ENSG00000143553	ENSG00000143553.10	SNAPIN	153658653	153661787	386	-0.395353695
1	ENSG00000143621	ENSG00000143621.16	ILF2	153661830	153671048	500	-0.599898189
1	ENSG00000143575	ENSG00000143575.14	HAX1	154272510	154275875	463	-0.519553004
1	ENSG00000163374	ENSG00000163374.19	YY1AP1	155659442	155688774	403	-0.399228815
1	ENSG00000198952	ENSG00000198952.8	SMG5	156249223	156282825	529	2.182834049
1	ENSG00000163472	ENSG00000163472.18	TMEM79	156282934	156292443	509	-0.512760434
1	ENSG00000116604	ENSG00000116604.17	MEF2D	156463726	156500828	467	0.194463135
1	ENSG00000132688	ENSG00000132688.10	NES	156668762	156677397	583	1.083339864
1	ENSG00000117036	ENSG00000117036.11	ETV3	157121190	157138474	196	-0.744516924
1	ENSG00000143297	ENSG00000143297.18	FCRL5	157513376	157552520	355	0.420626695
1	ENSG00000163563	ENSG00000163563.7	MNDA	158831316	158849506	503	-0.308628566
1	ENSG00000158714	ENSG00000158714.10	SLAMF8	159826749	159837249	266	0.679943802
1	ENSG00000188004	ENSG00000188004.9	C1orf204	159834473	159855347	498	0.369594427
1	ENSG00000162738	ENSG00000162738.5	VANGL2	160400585	160428678	580	-0.269163315
1	ENSG00000026751	ENSG00000026751.16	SLAMF7	160739056	160754821	442	-0.532677302
1	ENSG00000122224	ENSG00000122224.17	LY9	160796073	160828261	494	-0.610039862
1	ENSG00000122223	ENSG00000122223.12	CD244	160830159	160862855	359	0.107610464
1	ENSG00000248485	ENSG00000248485.1	PCP4L1	161258726	161285450	480	-0.08583873
1	ENSG00000162747	ENSG00000162747.9	FCGR3B	161623195	161631963	473	1.540211368
1	ENSG00000072694	ENSG00000072694.20	FCGR2B	161663146	161678654	519	0.835195355
1	ENSG00000132185	ENSG00000132185.16	FCRLA	161706971	161714352	144	0.328125184
1	ENSG00000118217	ENSG00000118217.5	ATF6	161766293	161964070	678	-0.130416926
1	ENSG00000198574	ENSG00000198574.5	SH2D1B	162395265	162412138	353	0.409028467
1	ENSG00000152332	ENSG00000152332.15	UHMK1	162497250	162529629	469	0.204157169
1	ENSG00000132196	ENSG00000132196.13	HSD17B7	162790701	162812817	595	-0.05945542
1	ENSG00000198771	ENSG00000198771.10	RCSD1	167630092	167706249	737	0.382021969
1	ENSG00000143184	ENSG00000143184.4	XCL1	168576472	168582077	105	-0.434684725
1	ENSG00000143156	ENSG00000143156.13	NME7	169132722	169367967	605	-0.183746251
1	ENSG00000007908	ENSG00000007908.15	SELE	169722640	169764705	420	1.080303596
1	ENSG00000075945	ENSG00000075945.12	KIFAP3	169921325	170085208	629	-0.284897243
1	ENSG00000117533	ENSG00000117533.14	VAMP4	171700159	171742247	571	-0.318166497
1	ENSG00000135845	ENSG00000135845.9	PIGC	172370188	172444086	684	0.215515249
1	ENSG00000094975	ENSG00000094975.13	SUCO	172532348	172611833	556	-0.351162461
1	ENSG00000117586	ENSG00000117586.10	TNFSF4	173183733	173207313	408	-0.487216828
1	ENSG00000152092	ENSG00000152092.15	ASTN1	176857301	177164973	436	-0.666139243
1	ENSG00000075391	ENSG00000075391.16	RASAL2	178094140	178484147	350	-0.13487651
1	ENSG00000116199	ENSG00000116199.11	FAM20B	179025803	179076562	608	-0.021944832
1	ENSG00000186283	ENSG00000186283.13	TOR3A	179081376	179098023	645	-0.455453231
1	ENSG00000143322	ENSG00000143322.19	ABL2	179099326	179229684	546	-0.083845325
1	ENSG00000143333	ENSG00000143333.6	RGS16	182598622	182604408	424	-0.170351609
1	ENSG00000116698	ENSG00000116698.21	SMG7	183472265	183598246	612	0.410206595
1	ENSG00000116701	ENSG00000116701.14	NCF2	183555562	183590876	551	0.407306683
1	ENSG00000121486	ENSG00000121486.11	TRMT1L	185118097	185157072	507	-0.550939201
1	ENSG00000116711	ENSG00000116711.9	PLA2G4A	186828952	186988981	565	-0.418878606
1	ENSG00000127074	ENSG00000127074.14	RGS13	192636137	192660306	196	-0.505308241
1	ENSG00000066279	ENSG00000066279.17	ASPM	197084127	197146694	362	-0.714686638
1	ENSG00000213047	ENSG00000213047.12	DENND1B	197504747	197775696	564	-0.418058874
1	ENSG00000118193	ENSG00000118193.11	KIF14	200551496	200620734	309	-0.794504129
1	ENSG00000118197	ENSG00000118197.13	DDX59	200623895	200669969	555	-0.470889283
1	ENSG00000174307	ENSG00000174307.6	PHLDA3	201464894	201469237	621	1.243551003
1	ENSG00000143851	ENSG00000143851.15	PTPN7	202147012	202161588	548	0.035468008
1	ENSG00000077157	ENSG00000077157.21	PPP1R12B	202348698	202590595	604	0.438400563
1	ENSG00000183155	ENSG00000183155.4	RABIF	202878956	202889135	373	-0.360463765
1	ENSG00000117153	ENSG00000117153.15	KLHL12	202891099	202928636	441	-0.410384161
1	ENSG00000143847	ENSG00000143847.15	PPFIA4	203026497	203078740	741	1.152550429
1	ENSG00000122188	ENSG00000122188.12	LAX1	203765175	203776233	303	-0.461210837
1	ENSG00000158615	ENSG00000158615.8	PPP1R15B	204403386	204411791	109	-0.635415192
1	ENSG00000133056	ENSG00000133056.13	PIK3C2B	204422627	204494724	461	0.382810514
1	ENSG00000158711	ENSG00000158711.13	ELK4	205597555	205631962	638	-0.314305518
1	ENSG00000133065	ENSG00000133065.10	SLC41A1	205789092	205813748	594	0.550822829
1	ENSG00000263961	ENSG00000263961.6	C1orf186	206037230	206102459	274	0.21880313
1	ENSG00000263528	ENSG00000263528.7	IKBKE	206470494	206496889	697	0.531393458
1	ENSG00000180667	ENSG00000180667.10	YOD1	207043848	207052980	502	-0.227434069
1	ENSG00000123838	ENSG00000123838.10	C4BPA	207104261	207144972	440	0.899809772
1	ENSG00000174059	ENSG00000174059.16	CD34	207880971	207911402	624	0.267300754
1	ENSG00000196878	ENSG00000196878.14	LAMB3	209614869	209652466	697	1.021479539
1	ENSG00000117594	ENSG00000117594.9	HSD11B1	209686177	209734950	234	-0.365988899
1	ENSG00000117625	ENSG00000117625.13	RCOR3	211258376	211316385	440	-0.378869366
1	ENSG00000082512	ENSG00000082512.14	TRAF5	211326614	211374946	474	-0.542076303
1	ENSG00000065600	ENSG00000065600.12	TMEM206	212363930	212414901	477	-0.642500403
1	ENSG00000123685	ENSG00000123685.8	BATF3	212686417	212699985	420	-0.450631971
1	ENSG00000117697	ENSG00000117697.14	NSL1	212726152	212791782	588	-0.516699131
1	ENSG00000203705	ENSG00000203705.10	TATDN3	212791827	212816626	598	-0.377189305
1	ENSG00000162769	ENSG00000162769.12	FLVCR1	212858254	212899363	612	0.443039159
1	ENSG00000143494	ENSG00000143494.15	VASH2	212950519	212992037	345	-0.20171627
1	ENSG00000136643	ENSG00000136643.11	RPS6KC1	213051232	213274773	297	-0.520381035
1	ENSG00000117724	ENSG00000117724.12	CENPF	214603194	214664588	524	-0.651129019
1	ENSG00000143353	ENSG00000143353.11	LYPLAL1	219173961	219212865	557	-0.508437157
1	ENSG00000143507	ENSG00000143507.17	DUSP10	221701423	221742176	707	-0.530683985
1	ENSG00000187554	ENSG00000187554.11	TLR5	223109405	223143282	564	-0.15679549
1	ENSG00000143514	ENSG00000143514.16	TP53BP2	223779898	223845972	364	0.16763047
1	ENSG00000143786	ENSG00000143786.7	CNIH3	224434659	224740549	739	-0.319277596
1	ENSG00000143742	ENSG00000143742.12	SRP9	225777812	225790466	614	-0.084884233
1	ENSG00000143751	ENSG00000143751.9	SDE2	225982701	225999331	407	-0.371052473
1	ENSG00000182827	ENSG00000182827.8	ACBD3	226144678	226186730	515	-0.582080626
1	ENSG00000143799	ENSG00000143799.12	PARP1	226360690	226408079	584	-0.250417581
1	ENSG00000203685	ENSG00000203685.9	STUM	226548799	226609214	705	1.83593159
1	ENSG00000143816	ENSG00000143816.7	WNT9A	227918655	227947898	637	0.033568461
1	ENSG00000143761	ENSG00000143761.15	ARF1	228082659	228099212	511	-0.671490398
1	ENSG00000143774	ENSG00000143774.16	GUK1	228139961	228148984	586	0.147471376
1	ENSG00000162913	ENSG00000162913.9	C1orf145	228203505	228213440	480	0.179284226
1	ENSG00000168118	ENSG00000168118.11	RAB4A	229286484	229305894	538	-0.370777177
1	ENSG00000154429	ENSG00000154429.10	CCSAP	229321004	229343294	568	-0.209064893
1	ENSG00000177614	ENSG00000177614.10	PGBD5	230314481	230426371	535	-0.342876284
1	ENSG00000182118	ENSG00000182118.7	FAM89A	231018957	231040246	579	-0.511033196
1	ENSG00000143633	ENSG00000143633.12	C1orf131	231223762	231241187	437	-0.605323901
1	ENSG00000116906	ENSG00000116906.11	GNPAT	231241206	231277973	522	-0.213989512
1	ENSG00000116903	ENSG00000116903.7	EXOC8	231332752	231337103	410	-0.472802532
1	ENSG00000010072	ENSG00000010072.15	SPRTN	231337852	231355023	429	-0.365988899
1	ENSG00000135766	ENSG00000135766.8	EGLN1	231363750	231425044	438	1.076152943
1	ENSG00000116918	ENSG00000116918.13	TSNAX	231528652	231566524	475	-0.514588819
1	ENSG00000135778	ENSG00000135778.11	NTPCR	232950604	232983434	558	0.391142525
1	ENSG00000135749	ENSG00000135749.18	PCNX2	232983882	233295562	790	-0.067292487
1	ENSG00000173726	ENSG00000173726.10	TOMM20	235109335	235128936	522	-0.252482863
1	ENSG00000188739	ENSG00000188739.14	RBM34	235131182	235160248	438	-0.697705048
1	ENSG00000054267	ENSG00000054267.21	ARID4B	235166894	235328219	487	-0.317323477
1	ENSG00000152904	ENSG00000152904.11	GGPS1	235327487	235344532	521	-0.289843333
1	ENSG00000077585	ENSG00000077585.13	GPR137B	236142504	236221865	731	1.803427189
1	ENSG00000086619	ENSG00000086619.13	ERO1B	236215554	236281985	698	1.124307027
1	ENSG00000116977	ENSG00000116977.18	LGALS8	236517999	236552981	512	2.690103276
1	ENSG00000119285	ENSG00000119285.10	HEATR1	236553580	236604504	498	-0.033890098
1	ENSG00000091483	ENSG00000091483.6	FH	241497602	241519761	344	-0.686502858
1	ENSG00000174371	ENSG00000174371.16	EXO1	241847966	241895148	393	-0.744864737
1	ENSG00000054282	ENSG00000054282.15	SDCCAG8	243256033	243489140	704	-0.43405046
1	ENSG00000179397	ENSG00000179397.17	C1orf101	244454376	244641177	473	-0.527198978
1	ENSG00000121644	ENSG00000121644.18	DESI2	244652934	244709033	538	-0.420575267
1	ENSG00000277462	ENSG00000277462.1	ZNF670	247036783	247078755	377	-0.508118195
1	ENSG00000162722	ENSG00000162722.8	TRIM58	247857198	247878205	516	-0.154309898
1	ENSG00000175137	ENSG00000175137.10	SH3BP5L	248810445	248826633	305	-0.354164207
2	ENSG00000182551	ENSG00000182551.13	ADI1	3497428	3517747	520	3.433749018
2	ENSG00000134326	ENSG00000134326.11	CMPK2	6840569	6866635	278	-0.640277991
2	ENSG00000134313	ENSG00000134313.15	KIDINS220	8721080	8837630	498	-0.544970495
2	ENSG00000196208	ENSG00000196208.13	GREB1	11482340	11642788	616	-0.413663356
2	ENSG00000185013	ENSG00000185013.16	NT5C1B	18562871	18589572	152	-0.484624784
2	ENSG00000186453	ENSG00000186453.12	FAM228A	24175068	24200849	418	1.378112683
2	ENSG00000198399	ENSG00000198399.14	ITSN2	24202863	24360714	538	-0.320979087
2	ENSG00000084710	ENSG00000084710.13	EFR3B	25042129	25159137	620	-0.405876798
2	ENSG00000084754	ENSG00000084754.10	HADHA	26190634	26244726	348	2.140520469
2	ENSG00000138029	ENSG00000138029.13	HADHB	26243169	26290468	488	-0.002801946
2	ENSG00000138018	ENSG00000138018.17	SELENOI	26346085	26395891	525	-0.281591169
2	ENSG00000171303	ENSG00000171303.6	KCNK3	26692689	26733420	516	0.468745275
2	ENSG00000084764	ENSG00000084764.10	MAPRE3	26970611	27027196	447	-0.161976125
2	ENSG00000119777	ENSG00000119777.18	TMEM214	27032953	27041695	426	-0.488141689
2	ENSG00000084693	ENSG00000084693.15	AGBL5	27042363	27070471	459	-0.545585831
2	ENSG00000138080	ENSG00000138080.13	EMILIN1	27078566	27086408	306	-0.70610059
2	ENSG00000138030	ENSG00000138030.12	KHK	27086746	27100593	407	0.336582057
2	ENSG00000138028	ENSG00000138028.15	CGREF1	27098888	27119115	427	-0.159660098
2	ENSG00000084774	ENSG00000084774.13	CAD	27217389	27243943	394	-0.524215962
2	ENSG00000138100	ENSG00000138100.13	TRIM54	27282391	27307399	191	-0.881207599
2	ENSG00000115204	ENSG00000115204.14	MPV17	27309491	27325680	342	-0.567858214
2	ENSG00000115207	ENSG00000115207.13	GTF3C2	27325848	27357034	404	-0.516473569
2	ENSG00000115211	ENSG00000115211.15	EIF2B4	27364351	27370486	456	-0.572754298
2	ENSG00000115234	ENSG00000115234.10	SNX17	27370495	27377230	381	-0.336238738
2	ENSG00000115241	ENSG00000115241.10	PPM1G	27381193	27409687	431	-0.539322336
2	ENSG00000115216	ENSG00000115216.13	NRBP1	27427789	27442259	418	-0.496642445
2	ENSG00000157992	ENSG00000157992.12	KRTCAP3	27442365	27446481	373	-0.665727392
2	ENSG00000138002	ENSG00000138002.14	IFT172	27444370	27489789	477	-0.516126004
2	ENSG00000115226	ENSG00000115226.9	FNDC4	27491882	27495245	384	-0.305611707
2	ENSG00000221843	ENSG00000221843.4	C2orf16	27537385	27582721	357	-0.693592946
2	ENSG00000198522	ENSG00000198522.13	GPN1	27628246	27650811	538	-0.370777177
2	ENSG00000163798	ENSG00000163798.13	SLC4A1AP	27663840	27694976	473	-0.654642082
2	ENSG00000172954	ENSG00000172954.13	LCLAT1	30447225	30644225	654	-0.328174682
2	ENSG00000158089	ENSG00000158089.14	GALNT14	30910466	31155202	479	-0.47570144
2	ENSG00000152133	ENSG00000152133.14	GPATCH11	37084450	37099209	543	-0.560500563
2	ENSG00000055332	ENSG00000055332.16	EIF2AK2	37099244	37157065	577	-0.324021344
2	ENSG00000003509	ENSG00000003509.15	NDUFAF7	37231713	37253403	644	0.231632793
2	ENSG00000143891	ENSG00000143891.16	GALM	38665909	38741237	586	0.147471376
2	ENSG00000115875	ENSG00000115875.18	SRSF7	38743598	38751494	286	-0.600179217
2	ENSG00000152147	ENSG00000152147.10	GEMIN6	38751533	38785000	238	-0.712354412
2	ENSG00000115904	ENSG00000115904.12	SOS1	38981395	39124345	520	-0.262945159
2	ENSG00000152518	ENSG00000152518.7	ZFP36L2	43222401	43226609	604	1.137016648
2	ENSG00000115970	ENSG00000115970.18	THADA	43230835	43596046	716	-0.282517713
2	ENSG00000152527	ENSG00000152527.13	PLEKHH2	43637272	43767987	751	0.733052857
2	ENSG00000138036	ENSG00000138036.18	DYNC2LI1	43774038	43810010	527	0.160961537
2	ENSG00000138079	ENSG00000138079.13	SLC3A1	44275457	44321463	445	0.744336346
2	ENSG00000138078	ENSG00000138078.15	PREPL	44316280	44361862	502	0.759897385
2	ENSG00000250565	ENSG00000250565.6	ATP6V1E2	46490749	46542557	702	-0.213331506
2	ENSG00000171150	ENSG00000171150.7	SOCS5	46698951	46763129	645	-0.403531967
2	ENSG00000180398	ENSG00000180398.11	MCFD2	46901869	46941855	669	0.850820588
2	ENSG00000068724	ENSG00000068724.15	TTC7A	46916156	47076137	787	0.446446181
2	ENSG00000143933	ENSG00000143933.16	CALM2	47160081	47176601	632	-0.202945006
2	ENSG00000095002	ENSG00000095002.13	MSH2	47402968	47562311	584	-0.124259577
2	ENSG00000184261	ENSG00000184261.4	KCNK12	47516580	47570939	453	-0.3045721
2	ENSG00000143947	ENSG00000143947.13	RPS27A	55231902	55235853	504	-0.429368977
2	ENSG00000055813	ENSG00000055813.5	CCDC85A	56184122	56386173	635	-0.364366163
2	ENSG00000162924	ENSG00000162924.13	REL	60881520	60925908	528	-0.703613274
2	ENSG00000237651	ENSG00000237651.6	C2orf74	61145067	61164829	437	1.126612646
2	ENSG00000115464	ENSG00000115464.14	USP34	61192900	61470769	677	-0.327176264
2	ENSG00000186889	ENSG00000186889.9	TMEM17	62500220	62506341	550	-0.588938082
2	ENSG00000119844	ENSG00000119844.15	AFTPH	64524304	64593005	526	-0.19359633
2	ENSG00000115902	ENSG00000115902.10	SLC1A4	64988476	65023865	647	2.131268976
2	ENSG00000138071	ENSG00000138071.13	ACTR2	65227752	65271253	635	0.194666412
2	ENSG00000116031	ENSG00000116031.8	CD207	70830213	70835822	327	-0.348657383
2	ENSG00000144036	ENSG00000144036.15	EXOC6B	72175983	72826041	569	-0.245559923
2	ENSG00000135631	ENSG00000135631.16	RAB11FIP5	73073381	73156721	652	-0.223750607
2	ENSG00000116127	ENSG00000116127.17	ALMS1	73385757	73610793	499	0.004679465
2	ENSG00000144034	ENSG00000144034.14	TPRKB	73729103	73737400	384	-0.323054007
2	ENSG00000144048	ENSG00000144048.10	DUSP11	73762183	73780157	389	-0.64015412
2	ENSG00000114978	ENSG00000114978.17	MOB1A	74152527	74178898	456	-0.499313036
2	ENSG00000065911	ENSG00000065911.11	MTHFD2	74198561	74216241	480	-0.183515609
2	ENSG00000284308	ENSG00000284308.1	C2orf81	74414175	74421591	207	-0.687067219
2	ENSG00000114993	ENSG00000114993.16	RTKN	74425835	74442422	176	-0.500648332
2	ENSG00000239779	ENSG00000239779.6	WBP1	74458328	74460891	233	-0.421269875
2	ENSG00000204822	ENSG00000204822.6	MRPL53	74471957	74473322	230	-0.065818004
2	ENSG00000115282	ENSG00000115282.19	TTC31	74483408	74494886	240	-0.462592405
2	ENSG00000115307	ENSG00000115307.16	AUP1	74526644	74529376	244	-0.496905126
2	ENSG00000135622	ENSG00000135622.12	SEMA4F	74654227	74683853	224	-0.612097832
2	ENSG00000168899	ENSG00000168899.4	VAMP5	85584407	85593412	551	0.395150888
2	ENSG00000115525	ENSG00000115525.17	ST3GAL5	85837119	85905199	655	0.632198172
2	ENSG00000068654	ENSG00000068654.15	POLR1A	86020215	86106155	596	-0.330546002
2	ENSG00000132300	ENSG00000132300.18	PTCD3	86106181	86142157	542	-0.510478276
2	ENSG00000132305	ENSG00000132305.20	IMMT	86143931	86195589	586	-0.229710915
2	ENSG00000132313	ENSG00000132313.14	MRPL35	86199354	86213794	539	-0.172901371
2	ENSG00000115548	ENSG00000115548.16	KDM3A	86440646	86492716	583	-0.364221425
2	ENSG00000115561	ENSG00000115561.15	CHMP3	86503430	86563479	576	-0.183515609
2	ENSG00000153561	ENSG00000153561.12	RMND5A	86720172	86778041	431	-0.25959803
2	ENSG00000172116	ENSG00000172116.21	CD8B	86815338	86861924	500	-0.318588778
2	ENSG00000275111	ENSG00000275111.4	ZNF2	95165431	95184317	304	-0.484624784
2	ENSG00000115041	ENSG00000115041.12	KCNIP3	95297303	95386083	285	-0.082166667
2	ENSG00000115042	ENSG00000115042.9	FAHD2A	95402720	95416616	363	-0.512180431
2	ENSG00000084090	ENSG00000084090.13	STARD7	96184858	96208415	257	-0.125419856
2	ENSG00000135956	ENSG00000135956.8	TMEM127	96248515	96265994	524	-0.395486153
2	ENSG00000114988	ENSG00000114988.11	LMAN2L	96705928	96740064	372	-0.64714319
2	ENSG00000115085	ENSG00000115085.13	ZAP70	97713559	97739862	498	-0.370127202
2	ENSG00000075568	ENSG00000075568.16	TMEM131	97756339	97995891	661	-0.232702366
2	ENSG00000071082	ENSG00000071082.10	RPL31	101002244	101024032	658	1.10371551
2	ENSG00000115652	ENSG00000115652.14	UXS1	106093302	106194339	469	-0.452774138
2	ENSG00000169756	ENSG00000169756.16	LIMS1	108534354	108687246	532	0.365195535
2	ENSG00000198142	ENSG00000198142.4	SOWAHC	109614333	109618990	470	0.073591312
2	ENSG00000153093	ENSG00000153093.18	ACOXL	110732572	111118222	462	-0.431785226
2	ENSG00000144136	ENSG00000144136.10	SLC20A1	112645856	112663827	541	0.666353193
2	ENSG00000125637	ENSG00000125637.15	PSD4	113157324	113209396	691	0.446729457
2	ENSG00000144134	ENSG00000144134.18	RABL2A	113627228	113643396	638	-0.261814585
2	ENSG00000125633	ENSG00000125633.10	CCDC93	117915477	118014133	598	1.101264357
2	ENSG00000163064	ENSG00000163064.6	EN1	118842170	118847678	146	-0.789456324
2	ENSG00000088179	ENSG00000088179.8	PTPN4	119759630	119983818	474	-0.386641125
2	ENSG00000115109	ENSG00000115109.13	EPB41L5	120013004	120179119	398	-0.090256278
2	ENSG00000226479	ENSG00000226479.3	TMEM185B	120221277	120223408	456	-0.543377793
2	ENSG00000115112	ENSG00000115112.7	TFCP2L1	121216586	121285207	639	0.051668827
2	ENSG00000136709	ENSG00000136709.11	WDR33	127701021	127811187	577	-0.463317908
2	ENSG00000136715	ENSG00000136715.17	SAP130	127941216	128028120	498	-0.477723075
2	ENSG00000144224	ENSG00000144224.16	UBXN4	135741618	135785055	391	-0.161746191
2	ENSG00000150540	ENSG00000150540.13	HNMT	137964019	138016364	426	0.989786133
2	ENSG00000115919	ENSG00000115919.14	KYNU	142877497	143055832	524	-0.267664719
2	ENSG00000075884	ENSG00000075884.13	ARHGAP15	143091361	143768352	791	0.007886619
2	ENSG00000150556	ENSG00000150556.16	LYPD6B	149038106	149215262	530	-0.059774011
2	ENSG00000184898	ENSG00000184898.6	RBM43	151247939	151261879	519	-0.519859609
2	ENSG00000123609	ENSG00000123609.10	NMI	151270464	151290057	579	0.090500209
2	ENSG00000177917	ENSG00000177917.10	ARL6IP6	152717997	152761253	590	-0.597400688
2	ENSG00000115165	ENSG00000115165.9	CYTIP	157414618	157488961	203	-0.58425889
2	ENSG00000115170	ENSG00000115170.13	ACVR1	157736443	157875862	586	-0.584033673
2	ENSG00000144283	ENSG00000144283.21	PKP4	158456963	158682879	672	-0.024043154
2	ENSG00000153246	ENSG00000153246.12	PLA2R1	159932005	160062610	754	0.833227042
2	ENSG00000115221	ENSG00000115221.10	ITGB6	160099665	160271888	694	0.190061255
2	ENSG00000115233	ENSG00000115233.11	PSMD14	161308037	161411717	427	-0.536119664
2	ENSG00000169507	ENSG00000169507.9	SLC38A11	164896185	164955525	632	1.185373739
2	ENSG00000178662	ENSG00000178662.15	CSRNP3	165469646	165689407	578	-0.545156648
2	ENSG00000169432	ENSG00000169432.14	SCN9A	166195184	166375993	636	-0.354647607
2	ENSG00000172318	ENSG00000172318.5	B3GALT1	167868947	167874041	237	-0.48555442
2	ENSG00000163093	ENSG00000163093.11	BBS5	169479177	169506655	610	-0.551805479
